neither rise risk nor rise risk,0.81
notable concern,-0.84
neither taper nor taper,0.56
large above,0.81
no volatile,0.81
pronounce revenue disappointment,-0.91
huge upgrade,0.96
neither contraction nor contraction,0.8
substantial degeneration,-0.86
hefty decline,-0.92
extensive caution,-0.89
strong impressive,0.83
meaningful revenue disappointment,-0.86
never promise,-0.79
massive crash,-0.88
pronounce hike,0.87
pronounce threat,-0.84
massive great,0.9
enormous promise,0.9
mark investor optimism increase,0.94
massive company performance drop,-0.81
hefty stock price drop,-0.9
low,-0.74
no economy improve,-0.67
mark market rally,0.82
pronounce underperform,-0.95
not earn dip,0.73
great bullish,0.94
extensive fall,-0.89
much recover,0.83
hefty strong future outlook,0.9
meaningful boost,0.94
significant obsolete,-0.94
significant contract,-0.86
much reward,0.9
extensive breakthrough,0.85
neither business decline nor business decline,0.88
n't grow,-0.68
great breakthrough,0.86
enormous negative economic forecast,-0.94
massive upward trend,0.86
neither surge in inflation nor surge in inflation,0.68
analyst consensus,0.19
enormous market uncertainty,-0.96
significant surpass,0.89
immense slowdown,-0.92
pronounce unexpected financial loss,-0.93
major market hesitation,-0.89
analysis,0.03
massive efficient,0.88
enormous vulnerability,-0.83
mark opportunity,0.89
hefty gain,0.86
massive decline,-0.82
notable advance,0.93
extensive recession,-0.93
quarterly result,-0.12
neither rise nor rise,-0.69
enormous boost in expense,-0.95
substantial drop,-0.85
large drop,-0.85
huge peak,0.8
no revenue reduction,0.67
great slow,-0.85
not debt,0.62
major strong bullish sentiment,0.97
strong crash,-0.83
considerable asset increase,0.88
massive plunge,-0.96
extensive positive financial report,0.93
n't disappoint,0.76
large business growth,0.85
hefty high,0.91
enormous success,0.94
meaningful hike,0.89
n't soar,-0.88
large strong future outlook,0.94
substantial contraction,-0.87
mark above,0.96
major drop,-0.85
decrease loss,0.73
much efficient,0.88
pronounce negative financial forecast,-0.83
no excel,-0.73
major plunge,-0.86
strong beat,0.87
notable market rally,0.89
pronounce progressive loss,-0.8
pronounce warn,-0.84
great dividend grow,0.83
mark struggle,-0.93
enormous taper,-0.9
massive struggle,-0.85
enormous increase,0.81
substantial fall cost,0.97
quarter,-0.06
mark fall in market sentiment,-0.84
not profit improve,-0.66
tremendous economic regression,-0.94
n't progress,-0.79
progress,0.69
discussion,-0.18
n't advantage,-0.64
large advantage,0.93
pronounce bullish,0.87
tremendous improve,0.87
large widen trade deficit,-0.82
n't minimize exposure,-0.62
notable high debt burden,-0.94
neither economic expansion nor economic expansion,-0.54
real estate cool improve affordability,0.63
large bad,-0.97
poor,-0.68
immense uncertain,-0.94
neither down nor down,0.72
tremendous low cost,0.96
major favorable refinancing,0.89
no strain,0.62
tremendous earn dip,-0.94
notable superior,0.87
tremendous accelerate,0.83
much increase lossstock plunge,-0.91
not lawsuit,0.71
huge stock price drop,-0.97
enormous progressive loss,-0.88
enormous decline in expense,0.92
n't success,-0.59
not substantial growth,-0.83
n't worsen,0.72
not economic slowdown,0.71
neither recession nor recession,0.74
major surpass,0.92
not optimistic,-0.84
major flourish,0.94
substantial downward trend,-0.84
strong hike,0.8
neither decline stock value nor decline stock value,0.73
considerable rise,0.8
much fiscal strength,0.93
great vulnerability,-0.9
large favorable refinancing,0.93
strong boost in expense,-0.86
pronounce strategic restructuring,0.9
pronounce rebound,0.87
not financial deterioration,0.73
major debt,-0.93
neither unpredictable nor unpredictable,0.82
substantial miss,-0.87
profit fall less than anticipate,-0.79
enormous debt,-0.95
never grow,-0.65
meaningful surpass,0.87
mark increase,0.92
n't revenue reduction,0.77
fall,-0.62
significant collapse,-0.96
no bullish,-0.68
strong fall,-0.91
enormous reduce risk,0.93
pronounce market uncertainty,-0.92
mark weak business result,-0.85
immense expand cost,-0.9
much liquidation,-0.84
enormous widen trade deficit,-0.83
enormous bearish,-0.87
strong unstable,-0.95
n't thrive,-0.54
immense rebound,0.85
no successful market strategy,-0.68
mark grow,0.8
much soar,0.91
considerable earning decline,-0.97
huge investor optimism increase,0.83
extensive challenge,-0.81
huge dive,-0.89
great strong market performance,0.86
expand trade deficit,-0.64
meaningful company 's profit grow,0.86
great collapse,-0.93
meaningful decrease dividend,-0.92
notable headwind,-0.81
n't improve,-0.55
notable profit improve,0.95
massive financial crisis,-0.92
massive decline stock value,-0.86
enormous surge,0.83
never surprisingly,-0.66
major strain,-0.81
substantial tension,-0.92
significant increase deficit,-0.83
significant enhance productivity,0.87
enormous financial deterioration,-0.86
considerable triple,0.93
immense investor confidence rise,0.86
mark investor fear increase,-0.84
no optimistic,-0.81
pronounce breakthrough,0.81
major dive,-0.89
enormous crash,-0.96
no strong economic indicator,-0.66
hefty business performance worsen,-0.96
improve,0.61
enormous risk,-0.94
no favorable,-0.75
great company 's profit grow,0.9
no decrease loss,-0.74
considerable market contraction,-0.81
great boost,0.84
great problem,-0.97
pronounce ascent,0.87
strong upgrade,0.81
tremendous surprisingly,0.84
neither weak business result nor weak business result,0.71
considerable worsen,-0.95
significant litigation,-0.8
never economic expansion,-0.5
hefty downward trend,-0.83
immense investor optimism increase,0.84
notable strong,0.8
mark decrease loss,0.9
financial crisis,-0.64
n't company performance exceed,-0.73
major climb unemployment,-0.92
hefty earn dip,-0.92
strong success,0.94
never disappoint,0.73
neither warn nor warn,0.69
notable wide,0.88
n't accelerate,-0.8
mark lawsuit,-0.96
huge reduce risk,0.94
meaningful good,0.84
strong leadership,0.84
great loss of investor confidence,-0.93
notable decline profitability,-0.81
substantial decline revenue,-0.89
cost optimization,0.69
great negative economic forecast,-0.89
pronounce breakthrough,0.9
never fall cost,-0.63
large positive financial report,0.94
strong dive,-0.82
massive liquidation,-0.84
huge cut expense,0.8
large business revenue grow,0.81
much rise,0.95
meaningful contraction,-0.86
substantial downside,-0.86
not investment drop,0.75
large strong economic indicator,0.91
business performance worsen,-0.64
much double,0.93
enormous problem,-0.82
significant decline revenue,-0.95
significant suspend,-0.83
n't tension,0.71
extensive pressure,-0.92
pronounce loss,-0.95
notable vulnerability,-0.92
much uncertain,-0.83
significant negative economic forecast,-0.86
extensive revenue loss,-0.89
strong litigation,-0.86
pronounce surge in inflation,-0.88
hefty investment drop,-0.95
considerable growth in liability,-0.83
never boost in profit,-0.69
pronounce decrease,-0.85
meaningful triple,0.81
immense market contraction,-0.95
huge fail,-0.89
well,0.7
n't upside,-0.79
bank increase loan loss reserve,-0.72
notable taper,-0.95
enormous tension,-0.92
meaningful minimize exposure,0.97
enormous stock surge,0.91
pronounce contract,-0.9
considerable upward trend,0.83
hefty win,0.86
much asset increase,0.82
enormous dividend grow,0.9
no opportunity,-0.56
n't stock price plummet,0.69
liquidity measure,0.11
massive descent,-0.86
not opportunity,-0.61
substantial financial crisis,-0.84
enormous expand,0.82
significant improve,0.87
pronounce negative economic forecast,-0.8
huge asset increase,0.91
extensive recession risk grow,-0.9
mark liquidation,-0.93
much above,0.95
strong business suffering loss,-0.86
extensive negative economic forecast,-0.86
meaningful cut expense,0.91
n't streamline operation,-0.69
no lose,0.74
substantial ascent,0.92
much default,-0.91
significant optimistic market forecast,0.87
pronounce dive,-0.9
problem,-0.63
substantial reduce,-0.89
n't superior,-0.78
tremendous gain,0.82
meaningful strong future outlook,0.84
strong increase,0.88
significant shrink,-0.82
pronounce downward trend,-0.84
notable uncertain,-0.91
strong liquidation,-0.81
no half,0.69
pronounce bankruptcy,-0.83
major investor optimism increase,0.8
investor confidence rise,0.66
never taper,0.65
decrease,-0.64
never hike,-0.66
never concern,0.63
major terminate,-0.97
strong upward trend,0.91
immense strong economic indicator,0.81
neither reward nor reward,-0.82
strong headwind,-0.84
hefty worsen,-0.84
meaningful gain,0.89
massive company 's profit fall,-0.95
notable financial crisis,-0.84
major economic recession,-0.88
hefty surprisingly,0.85
large underperform,-0.91
immense strong,0.88
n't weak economic indicator,0.73
meaningful amazing,0.94
economy improve,0.66
considerable contract,-0.93
much crash,-0.84
never bear market,0.75
drop,-0.69
neither cost optimization nor cost optimization,-0.77
no accelerate,-0.7
much rise,0.86
substantial reduce risk,0.87
n't increase lossstock plunge,0.79
not innovative,-0.76
tremendous poor financial performance,-0.92
pronounce up,0.83
much market uncertainty,-0.9
neither efficient cost structure nor efficient cost structure,-0.79
not bear market,0.68
enormous plunge,-0.91
great good,0.9
large upside,0.96
immense wide,0.92
huge economy improve,0.86
hefty decline in expense,0.89
significant earning decline,-0.87
notable beat,0.89
much fear,-0.83
immense promise,0.8
impressive,0.77
pronounce substantial growth,0.86
major underperform,-0.82
great investment value up,0.87
substantial climb unemployment,-0.85
neither increase nor increase,-0.71
significant stability,0.9
significant stock price increase,0.86
great shrink deficit,0.94
meaningful bearish,-0.85
tremendous crash,-0.92
never worsen,0.84
progress,0.61
strong progress,0.88
significant problem,-0.86
substantial rally,0.89
immense default,-0.93
n't rally,-0.69
massive improve,0.81
not economic expansion,-0.56
tremendous strength,0.86
strong profit margin rise,0.87
pronounce strong earning growth,0.91
large decline,-0.84
neither credit risk nor credit risk,0.74
great worsen,-0.84
strong wide,0.88
not weak business result,0.61
neither breakthrough nor breakthrough,-0.64
never strategic restructuring,-0.61
not premium,-0.75
meaningful enhance productivity,0.95
never shrink,0.71
significant loss,-0.83
tremendous struggle,-0.85
neither exceed nor exceed,-0.63
great earning decline,-0.81
major leadership,0.89
not worsen,0.76
not decrease,0.63
considerable deficit,-0.89
pronounce peak,0.9
mark great,0.84
massive strong bullish sentiment,0.89
neither climb nor climb,-0.8
much jump,0.9
notable business suffering loss,-0.83
substantial boost in expense,-0.96
meaningful earn rise,0.97
neutral,0.11
no descent,0.64
immense loss,-0.92
extensive rise,0.87
no unpredictable,0.69
huge bear market,-0.81
extensive high,0.81
extensive credit risk,-0.92
significant substantial growth,0.94
great diminish debt,0.94
major strong earning growth,0.96
tremendous surge,0.84
significant caution,-0.87
never economic recession,0.78
significant recession risk grow,-0.81
strong expansion of business,0.85
n't increase,-0.67
neither improve nor improve,-0.54
tremendous bankruptcy concern,-0.92
much slow,-0.92
never outperform,-0.79
enormous robust,0.89
strong financial stress increase,-0.81
neither recession risk grow nor recession risk grow,0.55
notable company performance drop,-0.88
enormous high,0.94
policy statement,-0.14
considerable investigation,-0.97
n't innovative,-0.79
significant upgrade,0.81
much grow,0.9
no profit margin rise,-0.51
considerable plunge,-0.87
much underperform,-0.95
large negative quarterly result,-0.94
considerable shrink,-0.92
massive business decline,-0.85
mark penalty,-0.94
major problem,-0.94
substantial enhance productivity,0.92
great boost in profit,0.8
enormous shrink deficit,0.89
large rebound,0.95
large business decline,-0.82
considerable decline in expense,0.87
considerable strategic restructuring,0.91
large earning rise,0.9
neither efficient nor efficient,-0.82
never strain,0.55
great reduce,-0.89
much negative,-0.85
enormous growth in liability,-0.89
never reward,-0.81
much company outperform expectation,0.84
substantial widen trade deficit,-0.96
pronounce growth in liability,-0.87
notable decrease loss,0.85
n't investor optimism increase,-0.76
mark business decline,-0.93
meaningful economic recession,-0.96
meaningful double,0.86
large expand,0.92
mark win,0.91
strong downside,-0.91
much loss,-0.92
major robust sell - off,-0.83
hefty company 's profit grow,0.85
immense revenue disappointment,-0.97
notable rise in debt,-0.93
immense vulnerability,-0.88
mark bearish,-0.89
notable optimistic,0.81
market uncertainty,-0.76
neither strong future outlook nor strong future outlook,-0.77
pronounce expand,0.88
large poor,-0.9
extensive favorable refinancing,0.91
mark accelerate,0.87
n't recession risk grow,0.64
enormous stock price plummet,-0.83
immense increase,0.86
pronounce unpredictable,-0.94
tremendous half,-0.84
hefty miss,-0.82
substantial business decline,-0.94
extensive market crash,-0.92
pronounce company outperform expectation,0.93
strong maximize,0.95
major prosper,0.88
substantial amazing,0.86
great company outperform expectation,0.91
extensive expand,0.94
n't ascent,-0.65
extensive below,-0.96
not growth in liability,0.72
immense efficient,0.81
extensive impressive,0.86
immense risk,-0.8
strong promise,0.9
immense debt,-0.83
large headwind,-0.88
massive financial stress increase,-0.97
tremendous boost in expense,-0.82
notable efficient cost structure,0.81
meaningful expansion,0.8
great expansion,0.82
strong stock surge,0.96
mark volatile,-0.97
huge amazing,0.89
immense rise,0.83
strong downward trend,-0.83
significant increase lossstock plunge,-0.87
notable volatile,-0.95
mark economic boom,0.84
pronounce revenue increase,0.83
never strong economic indicator,-0.6
n't downside,0.62
considerable revenue increase,0.89
considerable recession risk grow,-0.94
mark plunge,-0.93
great challenge,-0.97
pronounce premium,0.93
substantial strengthen headwind,-0.92
major investigation,-0.93
meaningful economic regression,-0.87
great business performance worsen,-0.84
huge rally,0.92
meaningful great,0.86
strong company performance drop,-0.84
significant rally,0.83
significant underperform,-0.93
insurance premium increase offset claim,-0.74
immense earn rise,0.83
enormous below,-0.89
default risk increase chance of buyout,-0.6
extensive poor financial performance,-0.96
pronounce boost,0.95
significant economic expansion,0.91
strong amazing,0.96
pronounce low cost,0.87
considerable upside,0.92
never lose,0.66
not deteriorate,0.64
massive slump,-0.86
huge decline in expense,0.92
immense revenue reduction,-0.92
enormous peak,0.97
mark progress,0.85
significant market rally,0.82
great market uncertainty,-0.92
neither positive financial report nor positive financial report,-0.76
extensive upward trend,0.94
never grow,-0.85
much recession,-0.9
considerable decrease,-0.91
meaningful advance,0.81
strong penalty,-0.96
market research update,-0.09
much growth in liability,-0.87
great expand cost,-0.8
significant up,0.83
substantial optimistic market forecast,0.82
enormous maximize,0.91
n't rise risk,0.72
extensive strain,-0.84
meaningful decrease loss,0.82
considerable soar,0.93
meaningful fail,-0.86
neither decrease nor decrease,0.69
pronounce decrease,-0.96
streamlined operation,0.79
positive economic outlook,0.71
huge pressure,-0.81
n't taper,0.6
major crash,-0.95
no outperform,-0.79
pronounce investment drop,-0.95
considerable decrease,-0.94
neither bearish nor bearish,0.79
much twice,0.96
surge in inflation,-0.71
significant struggle,-0.88
major thrive,0.92
major promise,0.9
notable upside,0.92
large downward trend,-0.96
strong twice,0.82
pronounce gain,0.95
much favorable refinancing,0.93
strong dividend grow,0.85
market condition assessment,0.12
great win,0.85
neither earn decline nor earn decline,0.82
no strong bullish sentiment,-0.54
enormous diminish debt,0.81
hefty earn boost,0.9
oil price fall benefit airline,0.61
great weak business result,-0.86
immense expansion of business,0.93
significant credit risk,-0.86
major enhance productivity,0.96
hefty strong,0.94
large revenue reduction,-0.83
neither jump nor jump,-0.62
not rise,-0.65
never expansion,-0.73
notable favorable refinancing,0.83
massive optimistic,0.89
meaningful flourish,0.91
gain,0.73
much outperform,0.93
hefty progress,0.88
mark contract,-0.92
never business decline,0.72
immense prosper,0.81
n't excel,-0.65
considerable bearish,-0.96
immense poor,-0.96
tremendous decrease loss,0.96
large rise in debt,-0.83
pronounce leadership,0.84
significant crash,-0.8
never investment rise,-0.74
neither expand nor expand,-0.76
neither investor confidence rise nor investor confidence rise,-0.73
hefty surge in inflation,-0.96
no efficient cost structure,-0.83
major stock price increase,0.91
large positive economic outlook,0.85
hefty breakthrough,0.83
pronounce caution,-0.82
considerable beat,0.85
extensive writedown,-0.92
n't credit risk,0.73
innovative,0.78
surpass expectation but lose,-0.62
substantial worsen,-0.81
meaningful increase deficit,-0.84
considerable market rally,0.89
enormous accelerate downturn,-0.83
major negative financial forecast,-0.87
weak economic indicator,-0.66
not outperform,-0.74
immense stock price plummet,-0.84
massive market rally,0.81
major tension,-0.96
considerable collapse,-0.94
enormous financial crisis,-0.88
mark outperform,0.9
notable outperform,0.84
enormous decrease,-0.94
meaningful asset increase,0.86
improve,0.78
mark weak,-0.92
hefty investor fear increase,-0.97
massive increase lossstock plunge,-0.86
never increase,-0.72
strong good,0.91
no risk,0.61
massive slow,-0.82
large exceed,0.96
immense weak economic indicator,-0.88
large stock surge,0.85
notable degeneration,-0.89
meaningful company 's profit fall,-0.93
mark slow,0.82
major downward trend,-0.85
strong negative,-0.84
much ascent,0.9
substantial loss,-0.89
much business suffering loss,-0.92
much decline profitability,-0.95
great investigation,-0.89
massive excel,0.86
strong fail,-0.84
extensive market rally,0.95
immense surpass,0.92
never business growth,-0.57
pronounce revenue reduction,-0.94
huge unpredictable,-0.91
strong stock price drop,-0.84
high,0.76
much optimistic,0.8
considerable decrease dividend,-0.84
significant shrink deficit,0.92
huge revenue disappointment,-0.88
pronounce bear market,-0.89
strong rise in debt,-0.8
unexpected financial loss,-0.61
major decline,-0.85
never bearish,0.8
no business suffering loss,0.63
major business revenue grow,0.84
meaningful market hesitation,-0.96
not impressive,-0.84
enormous amazing,0.86
significant revenue reduction,-0.84
neither innovative nor innovative,-0.88
hefty market crash,-0.81
massive downgrade,-0.8
never bankruptcy,0.75
massive lose,-0.82
tremendous economy improve,0.97
much strength,0.82
considerable shrink deficit,0.8
massive economic slowdown,-0.88
hefty recession risk grow,-0.91
meaningful downside,-0.81
not improve,-0.78
huge low,-0.95
major advance,0.88
significant resilient,0.94
extensive economy improve,0.97
n't underperform,0.62
much beat,0.8
hefty hike,0.86
considerable company 's profit grow,0.86
pronounce climb,0.9
tremendous miss,-0.82
increase deficit,-0.74
no revenue loss,0.6
enormous degeneration,-0.94
much market crash,-0.96
no improve,-0.69
not breakthrough,-0.65
n't liquidation,0.63
neither opportunity nor opportunity,-0.69
major market crash,-0.86
major decrease,-0.96
extensive outstanding,0.94
massive stock price drop,-0.81
major earning boost,0.95
considerable decline,-0.88
strong credit risk,-0.91
strong decrease loss,0.96
hefty tension,-0.85
pronounce dividend grow,0.83
n't negative quarterly result,0.71
never progress,-0.71
great upward trend,0.94
major degeneration,-0.9
never economic downturn,0.8
extensive expansion of business,0.82
significant strong bullish sentiment,0.87
strong improve,0.88
significant writedown,-0.85
n't fall in market sentiment,0.63
hefty accelerate,0.82
no warn,0.85
never bullish,-0.72
notable market growth,0.91
hefty amazing,0.82
notable underperform,-0.84
significant gain,0.81
substantial stock price plummet,-0.85
considerable rise,0.96
neither layoff nor layoff,0.69
no surpass,-0.62
immense economic slowdown,-0.96
immense stock price drop,-0.83
no below,0.78
massive dividend increase,0.92
massive profit improve,0.93
not miss,0.8
massive asset increase,0.9
meaningful surprisingly,0.93
enormous slow,0.97
tremendous strategic restructuring,0.82
hefty high debt burden,-0.96
large economy improve,0.91
substantial company outperform expectation,0.94
extensive cut expense,0.94
hefty economic recession,-0.96
significant progress,0.92
meaningful volatile,-0.8
major amazing,0.87
immense strong earning growth,0.81
never favorable,-0.72
substantial company performance drop,-0.94
huge decline profitability,-0.91
not boost,-0.76
huge leadership,0.83
notable positive economic outlook,0.89
not boost,-0.77
great decrease,-0.88
huge financial deterioration,-0.88
significant diminish debt,0.85
neither decrease nor decrease,0.77
large liquidation,-0.86
meaningful fall cost,0.85
much expansion of business,0.94
notable debt,-0.82
strong weak business result,-0.88
notable jump,0.82
great down,-0.81
huge slow,0.86
considerable strong bullish sentiment,0.96
not caution,0.83
much shrink,-0.95
substantial strong earning growth,0.81
never degeneration,0.87
huge up,0.96
tremendous negative financial forecast,-0.83
considerable business suffering loss,-0.96
much company 's profit fall,-0.85
significant thrive,0.8
strong bullish sentiment,0.62
no enhance productivity,-0.55
no penalty,0.62
enormous poor,-0.83
notable promise,0.92
tremendous wide,0.85
substantial rise risk,-0.96
substantial rise,0.92
never high,-0.62
massive earn,0.87
strong financial deterioration,-0.9
immense maximize,0.83
much risk,-0.9
n't impressive,-0.82
n't strain,0.64
huge enhance productivity,0.9
huge slow,-0.93
bad,-0.64
never caution,0.7
no deteriorate,0.79
never revenue reduction,0.74
n't amazing,-0.67
not vulnerability,0.57
immense writedown,-0.91
major surge,0.96
notable collapse,-0.91
meaningful opportunity,0.92
not reward,-0.78
pronounce investigation,-0.96
never crash,0.8
no slowdown,0.7
never gain,-0.66
never economy improve,-0.74
strong decrease,-0.96
enormous breakthrough,0.88
not expand,-0.75
substantial surge,0.93
much contraction,-0.83
substantial negative quarterly result,-0.88
much market growth,0.87
extensive business growth,0.94
meaningful bearish,-0.84
considerable decline revenue,-0.8
significant expansion of business,0.94
figure,-0.04
strong premium,0.91
litigation,-0.8
high unemployment,-0.76
significant revenue increase,0.8
slump,-0.72
tremendous optimistic,0.87
tremendous leadership,0.97
large efficient cost structure,0.83
no bearish,0.66
never liquidation,0.69
notable economic regression,-0.83
enormous surpass,0.84
great market rally,0.94
great tension,-0.93
enormous thrive,0.92
great decline profitability,-0.82
not business performance worsen,0.56
enormous challenge,-0.87
pronounce double,0.83
enormous strong market performance,0.93
pronounce weak economic indicator,-0.85
notable breakthrough,0.86
not excel,-0.66
major diminish debt,0.84
no climb,-0.82
neither enhance productivity nor enhance productivity,-0.53
much company performance drop,-0.83
pronounce dividend increase,0.96
bullish,0.63
enormous decrease,-0.89
mark decline revenue,-0.85
massive strong earning growth,0.85
extensive business suffering loss,-0.93
large market crash,-0.87
huge business suffering loss,-0.9
major bankruptcy concern,-0.95
no strong market performance,-0.66
neither premium nor premium,-0.6
significant downside,-0.94
considerable rise risk,-0.84
mark well,0.95
significant dividend increase,0.94
n't market collapse,0.71
neither fall nor fall,0.61
large downgrade,-0.87
economic forecast,0.15
plunge,-0.74
huge improve,0.89
hefty crash,-0.95
huge caution,-0.9
meaningful decline,-0.93
enormous downgrade,-0.8
no decline,0.58
major business decline,-0.85
caution,-0.79
large boost in expense,-0.97
extensive stock price drop,-0.9
target,-0.01
immense economic regression,-0.91
never dividend grow,-0.63
notable contraction,-0.81
great deteriorate,-0.86
much business revenue grow,0.91
enormous downward trend,-0.89
increase lossstock plunge,-0.72
notable great,0.85
strategic investment planning,0.05
n't cost optimization,-0.63
no crash,0.63
significant profit improve,0.81
n't gain,-0.56
great bear market,-0.84
neither double nor double,-0.83
major strong,0.87
huge slump,-0.87
great opportunity,0.93
significant below,-0.97
great slow,0.85
never progressive loss,0.64
major dividend increase,0.97
great company 's profit fall,-0.94
never warn,0.73
mark good,0.92
extensive strong earning growth,0.83
much strong earning growth,0.83
excel,0.75
significant improve bankruptcy number,-0.93
mark grow,0.94
n't surge,-0.75
immense momentum,0.86
n't shrink deficit,-0.75
much unpredictable,-0.85
neither great nor great,-0.67
neither economic regression nor economic regression,0.7
outperform,0.7
great low,-0.83
considerable financial stress increase,-0.89
huge decline revenue,-0.94
significant stock price plummet,-0.85
considerable reduce risk,0.93
considerable success,0.9
hefty business growth,0.84
much market rally,0.89
not dividend increase,-0.66
pronounce headwind,-0.93
tremendous win,0.81
tremendous weak,-0.86
considerable double,0.95
downward trend,-0.71
extensive expand cost,-0.87
great recover,0.9
not descent,0.65
gain,0.64
n't business growth,-0.68
significant increase,0.91
much expansion,0.95
mark fail,-0.93
enormous penalty,-0.88
huge penalty,-0.94
neither low cost nor low cost,-0.75
never slump,0.78
substantial growth in liability,-0.85
could have be bad,-0.69
much breakthrough,0.88
enormous downside,-0.81
not downside,0.76
not market growth,-0.6
pronounce exceed,0.85
massive market uncertainty,-0.83
hefty poor,-0.83
major challenge,-0.91
enormous market rally,0.88
huge expand,0.82
buyback during market downturn,0.63
great upside,0.96
neither up nor up,-0.7
meaningful obsolete,-0.83
not leadership,-0.59
maintain,0.18
considerable progressive loss,-0.82
significant prosper,0.87
mark drop,-0.94
large great,0.92
notable outperform,0.82
never obsolete,0.73
enormous credit risk,-0.93
extensive drop,-0.89
strong robust,0.87
no downward trend,0.64
mark half,-0.8
great reward,0.85
great high debt burden,-0.82
meaningful rise risk,-0.83
notable rise,0.89
not terminate,0.64
major peak,0.94
mark uncertain,-0.95
neither improve bankruptcy number nor improve bankruptcy number,0.79
substantial growth,0.76
huge robust sell - off,-0.9
strong revenue reduction,-0.92
n't investigation,0.75
enormous slow,-0.9
extensive vulnerability,-0.86
significant upward trend,0.85
notable double,0.89
major financial deterioration,-0.91
strong future outlook,0.79
great downgrade,-0.89
n't bad,0.72
immense leadership,0.95
notable risk,-0.93
mark beat,0.8
massive unpredictable,-0.89
major expand cost,-0.84
substantial rebound,0.95
bankruptcy concern,-0.66
large reduce risk,0.87
not market collapse,0.61
much strong future outlook,0.94
significant flourish,0.85
pronounce market collapse,-0.94
tremendous robust,0.93
hefty success,0.93
no debt,0.67
stock surge,0.79
significant risk,-0.93
strong slowdown,-0.92
never triple,-0.65
huge resilient,0.88
major revenue loss,-0.82
neither market rally nor market rally,-0.66
much improve,0.94
enormous loss of investor confidence,-0.82
great bearish,-0.94
major robust,0.89
large dividend grow,0.82
substantial decline,-0.8
large accelerate downturn,-0.89
huge strong earning growth,0.96
hefty decline,-0.82
immense amazing,0.82
major good,0.82
decline in expense,0.68
tremendous profit improve,0.92
n't boost in expense,0.69
large negative financial forecast,-0.85
average,-0.17
hefty decrease,-0.89
huge efficient,0.9
meaningful negative economic forecast,-0.9
pronounce fiscal strength,0.94
major profit improve,0.94
considerable high debt burden,-0.82
extensive decrease,-0.89
enormous market collapse,-0.87
strong revenue disappointment,-0.81
meaningful worsen,-0.91
strong downside,-0.81
significant streamlined operation,0.8
enormous reduce,-0.86
hefty dividend increase,0.88
great taper,-0.9
enormous outstanding,0.87
immense breakthrough,0.9
n't grow,-0.73
significant good,0.89
significant rise,0.94
much penalty,-0.83
meaningful improve bankruptcy number,-0.96
strong minimize exposure,0.91
mark flourish,0.8
immense loss of investor confidence,-0.89
extensive growth in liability,-0.97
much thrive,0.94
no recession risk grow,0.59
meaningful bad,-0.97
tremendous revenue disappointment,-0.94
notable opportunity,0.92
considerable innovative,0.89
strong taper,-0.96
huge revenue increase,0.83
degeneration,-0.79
not cost optimization,-0.7
hefty negative economic forecast,-0.8
huge reduce,-0.96
miss revenue target but increase margin,-0.7
hefty leadership,0.97
n't down,0.77
not advantage,-0.79
strong company outperform expectation,0.96
accelerate downturn,-0.72
mark warn,-0.89
considerable progress,0.8
neither challenge nor challenge,0.78
extensive fall cost,0.81
major grow,0.81
meaningful breakthrough,0.95
never dividend increase,-0.72
mark deficit,-0.87
tremendous asset increase,0.82
massive loss,-0.88
immense advance,0.9
n't earn,-0.64
no weak economic indicator,0.71
substantial increase,0.82
extensive robust sell - off,-0.8
not efficient cost structure,-0.82
hefty efficient cost structure,0.88
hefty lawsuit,-0.89
huge climb,0.96
mark taper,-0.93
major company performance exceed,0.83
enormous contraction,-0.87
no strong future outlook,-0.84
extensive amazing,0.85
never strong,-0.69
extensive increase,0.92
growth in liability,-0.66
massive caution,-0.92
meaningful efficient,0.92
immense reduce risk,0.83
hefty investigation,-0.95
tremendous risk,-0.84
much threat,-0.9
large gain,0.86
tremendous growth in liability,-0.83
pronounce fall,-0.88
massive robust sell - off,-0.85
substantial economic recession,-0.89
much bear market,-0.9
significant taper,-0.91
substantial vulnerability,-0.9
large financial deterioration,-0.96
n't volatile,0.8
schedule,0.07
considerable leadership,0.97
enormous rise risk,-0.97
no widen trade deficit,0.74
enormous concern,-0.94
immense diminish debt,0.87
huge default,-0.86
advance,0.7
extensive market collapse,-0.86
pronounce decline profitability,-0.93
not climb,-0.79
enormous suspend,-0.82
strong strategic restructuring,0.86
not business growth,-0.58
never boost,-0.83
substantial weak,-0.88
no business performance worsen,0.73
great investment rise,0.88
hefty boost,0.97
great investor confidence rise,0.96
n't upward trend,-0.62
mark expand,0.8
hefty strengthen headwind,-0.96
n't high,-0.76
immense premium,0.88
significant slump,-0.8
major grow,0.88
massive expand,0.88
mark writedown,-0.88
tremendous reduce risk,0.91
substantial pressure,-0.86
great deficit,-0.96
crash,-0.63
great negative,-0.94
large investment value up,0.84
hefty beat,0.84
substantial expand cost,-0.81
massive progress,0.85
massive terminate,-0.95
layoff,-0.75
no worsen,0.82
much decline stock value,-0.81
neither loss of investor confidence nor loss of investor confidence,0.74
great fall,-0.8
tremendous debt,-0.83
major streamlined operation,0.89
meaningful market growth,0.88
no disappoint,0.64
substantial underperform,-0.82
large outperform,0.83
large advance,0.82
mark strong,0.8
pronounce upside,0.94
immense rally,0.97
immense twice,0.85
meaningful drop,-0.94
major double,0.88
meaningful layoff,-0.91
huge bullish,0.9
