tremendous advantage,0.85
no twice,-0.77
not soar,-0.61
pretty,0.08
enormous poor,-0.87
poor n't,0.76
scarcely premium,-0.86
massive progress,0.89
notable decline,-0.9
huge upgrade,0.93
meaningful terminate,-0.85
economic indicators,-0.08
meaningful downside,-0.81
consideration,-0.08
marked improve,0.91
scarcely descent,0.57
marked gain,0.81
extensive drop,-0.94
no investigation,0.57
enormous accelerate,0.97
much thrive,0.91
considerable risk,-0.97
meaningful lawsuit,-0.84
meaningful worsen,-0.96
tremendous bad,-0.91
pronounced half,-0.85
barely win,-0.51
annual report,0.05
barely progress,-0.69
massive rise,0.91
strong plunge,-0.93
pronounced slow,0.96
not litigation,0.76
scarcely wide,-0.76
strong high,0.88
market growth,0.77
industry benchmark,-0.18
great litigation,-0.87
much boost,0.92
not bearish,0.59
meaningful decrease,-0.94
much loss,-0.94
robust n't,-0.61
immense impressive,0.81
major lawsuit,-0.81
great premium,0.84
much plunge,-0.92
considerable flourish,0.9
scarcely slowdown,0.74
not loss,0.68
strong litigation,-0.92
strong upgrade,0.86
great well,0.81
pronounced breakthrough,0.95
immense decline,-0.93
tremendous strong,0.82
enormous opportunity,0.81
large good,0.86
marked stability,0.91
hardly crash,0.71
meaningful double,0.95
much advantage,0.87
not up,-0.79
not lose,0.7
huge underperform,-0.9
healthcare cost inflation affecting insurance profits,-0.68
strong downgrade,-0.93
meaningful deficit,-0.88
barely contract,0.81
barely surprisingly,-0.54
tremendous triple,0.93
orderly liquidation,-0.64
enormous increase,0.84
not well,-0.76
hefty grow,0.92
notable prosper,0.94
barely peak,-0.7
huge threat,-0.93
great miss,-0.96
hardly writedown,0.71
neither high nor high,-0.74
scarcely accelerate,-0.76
enormous liquidation,-0.89
enormous descent,-0.84
strong advance,0.89
enormous slump,-0.92
enormous decrease,-0.87
hardly promising,-0.66
hardly favorable,-0.76
substantial investigation,-0.9
large surge,0.87
barely struggle,0.56
enormous crash,-0.92
major decline,-0.92
much promising,0.89
pronounced gain,0.88
scarcely expand,-0.76
substantial beat,0.88
enormous excel,0.84
marked triple,0.84
considerable breakthrough,0.84
exceed,0.65
substantial excel,0.93
huge suspend,-0.83
meaningful degeneration,-0.9
huge triple,0.83
valuation model,-0.07
much deteriorate,-0.9
no bearish,0.62
surprisingly n't,-0.68
great rebound,0.92
much exceed,0.88
tremendous obsolete,-0.8
outperform n't,-0.8
massive outstanding,0.88
significant high,0.82
substantial uncertain,-0.81
surge n't,-0.81
no expand,-0.57
huge high,0.97
dividend cut to preserve cash,-0.72
resilient n't,-0.69
enormous challenge,-0.96
strong beat,0.86
meaningful low,-0.88
significant writedown,-0.91
meaningful drop,-0.91
economic downturn,-0.65
strong climb,0.96
significant outperform,0.82
bearish,-0.61
extensive downgrade,-0.9
tariff increases impacting supply chains,-0.68
tech companies reducing headcount to boost margins,-0.74
scarcely grow,-0.67
strong improve,0.82
hefty below,-0.86
momentum n't,-0.57
never upside,-0.72
strong breakthrough,0.85
no superior,-0.78
immense gain,0.82
economy improves,0.62
large problem,-0.8
strength,0.73
significant lose,-0.88
assessment,0.2
large opportunity,0.84
neither crash nor crash,0.77
immense surge,0.94
increased provisions for future losses,0.65
much upgrade,0.91
hardly gain,-0.67
tremendous collapse,-0.91
decrease,-0.7
enormous bankruptcy,-0.81
boost in profits,0.6
barely exceed,-0.63
huge maximize,0.84
scarcely lose,0.65
much progress,0.83
marked breakthrough,0.95
marked lawsuit,-0.85
no expand,-0.77
never earn,-0.76
not rally,-0.66
significant bankruptcy,-0.91
strong concern,-0.93
marked headwind,-0.93
immense caution,-0.83
scarcely fall,0.89
not downgrade,0.75
large promising,0.93
hefty robust,0.93
huge volatile,-0.93
scarcely impressive,-0.63
strong exceed,0.92
never advance,-0.52
much fall,-0.83
immense rally,0.81
tremendous dive,-0.91
great half,-0.95
strong below,-0.83
concern,-0.64
considerable hike,0.92
huge half,-0.91
meaningful opportunity,0.84
hardly rise,-0.66
efficient cost structure,0.77
pronounced prosper,0.87
notable good,0.97
large breakthrough,0.94
significant breakthrough,0.83
no optimistic,-0.79
neither optimistic nor optimistic,-0.74
tremendous opportunity,0.86
no resilient,-0.77
enormous soar,0.89
much slowdown,-0.86
notable dive,-0.91
enormous deficit,-0.82
notable upgrade,0.81
never loss,0.74
neither crash nor crash,0.82
large leadership,0.97
meeting,0.1
considerable recession,-0.82
maximize n't,-0.77
significant descent,-0.84
great ascent,0.95
meaningful fear,-0.83
risk,-0.66
much jump,0.92
never beat,-0.64
hefty accelerate,0.92
barely downgrade,0.65
not layoff,0.72
meaningful breakthrough,0.88
extensive jump,0.89
not investigation,0.59
much innovative,0.82
significant loss,-0.83
enormous tension,-0.94
notable rebound,0.8
massive crash,-0.89
barely downside,0.69
financial forecast,0.14
never above,-0.61
no triple,-0.73
tremendous downside,-0.95
financial outlook forecast,-0.05
large strain,-0.95
marked resilient,0.95
pronounced debt,-0.82
never drop,0.84
strong shortage,-0.84
warning n't,0.71
significant expand,0.81
huge bearish,-0.9
enormous amazing,0.82
extensive exceed,0.83
not momentum,-0.74
scarcely crash,0.69
never descent,0.67
pronounced advance,0.8
barely miss,0.62
marked caution,-0.92
massive downside,-0.87
not improve,-0.65
never taper,0.66
significant momentum,0.92
no bad,0.69
tremendous leadership,0.81
notable collapse,-0.95
much down,-0.93
not impressive,-0.57
quarterly earnings call,-0.12
significant drop,-0.85
pronounced layoff,-0.9
barely slump,0.56
notable advance,0.89
significant excel,0.92
barely expansion,-0.73
major bankruptcy,-0.84
loss,-0.77
large litigation,-0.9
not success,-0.77
improve n't,-0.83
scarcely strong,-0.54
hardly suspend,0.73
not leadership,-0.69
penalty,-0.68
rise in debteffective cost cutting resulting in layoffs,-0.65
great excel,0.82
marked strong,0.89
writedown n't,0.71
notable lose,-0.96
barely crash,0.77
meaningful wide,0.93
scarcely soar,-0.66
barely low,0.69
not decrease,0.8
never efficient,-0.83
substantial fail,-0.88
large fear,-0.85
extensive reward,0.91
neither rally nor rally,-0.55
marked soar,0.81
extensive bad,-0.85
great rise,0.91
huge downside,-0.88
unstable n't,0.72
never underperform,0.69
considerable shortage,-0.91
extensive beat,0.85
enormous higher,0.82
marked good,0.96
gain n't,-0.58
no decrease,0.78
scarcely prosper,-0.73
barely caution,0.62
large liquidation,-0.92
notable high,0.9
significant bad,-0.85
much strong,0.92
meaningful down,-0.8
average,0.14
significant underperform,-0.97
never bullish,-0.74
never fall,0.6
strong above,0.81
huge taper,-0.97
barely recover,-0.6
immense increase,0.89
significant slump,-0.8
large bad,-0.96
extensive resilient,0.83
marked degeneration,-0.83
much outperform,0.81
much progress,0.85
enormous momentum,0.95
neither momentum nor momentum,-0.75
no hike,-0.8
marked boost,0.93
strong contract,-0.9
never leadership,-0.71
meaningful slow,-0.85
strong innovative,0.82
tremendous boost,0.85
progress n't,-0.78
great hike,0.86
improve n't,-0.57
pronounced soar,0.95
meaningful bad,-0.87
major volatile,-0.89
massive rally,0.95
tremendous jump,0.83
strong economic indicators,0.71
strong leadership,0.9
barely lawsuit,0.59
tremendous investigation,-0.95
barely crash,0.7
pronounced fear,-0.94
meaningful below,-0.82
tremendous writedown,-0.9
strength n't,-0.75
scarcely warning,0.75
thrive n't,-0.83
notable penalty,-0.83
massive efficient,0.88
hardly disappoint,0.82
huge great,0.92
marked poor,-0.96
hardly plunge,0.67
not resilient,-0.66
slowdown,-0.73
immense progress,0.87
strong challenge,-0.96
notable deteriorate,-0.84
huge breakthrough,0.92
neither bearish nor bearish,0.76
scarcely down,0.84
enormous superior,0.9
strong negative,-0.93
major crash,-0.86
loss of investor confidence,-0.72
never decrease,0.6
neither earn nor earn,-0.79
considerable optimistic,0.9
pronounced thrive,0.91
marked drop,-0.87
trading volume,0.18
tremendous rise,0.89
scarcely thrive,-0.88
never prosper,-0.66
tremendous fail,-0.89
huge bankruptcy,-0.9
scarcely miss,0.62
strong poor,-0.96
never accelerate,-0.81
major deteriorate,-0.88
great slow,0.82
major bearish,-0.91
never unpredictable,0.67
major strain,-0.96
much surprisingly,0.94
notable favorable,0.9
bad n't,0.8
considerable drop,-0.9
scarcely shrink,0.66
barely expand,-0.54
enormous shortage,-0.95
great resilient,0.85
never progress,-0.68
scarcely volatile,0.8
much concern,-0.93
credit rating downgrade was already priced in,0.7
not twice,-0.78
strong boost,0.89
no crash,0.84
banks increasing loan loss reserves,-0.7
major fall,-0.89
not as bad as feared,-0.71
great exceed,0.93
meaningful recover,0.93
notable progress,0.95
tremendous terminate,-0.94
immense slow,0.9
tremendous climb,0.81
much soar,0.89
marked recover,0.82
major concern,-0.86
extensive well,0.87
marked impressive,0.86
hefty tension,-0.84
considerable expansion,0.92
strong fear,-0.86
not earn,-0.71
much stability,0.95
considerable terminate,-0.92
downside n't,0.53
massive resilient,0.85
huge miss,-0.97
enormous penalty,-0.88
taper n't,0.69
quarter,0.06
massive peak,0.94
hefty success,0.92
huge outperform,0.9
not slow,-0.13
barely risk,0.59
financial metrics,-0.04
strong fail,-0.87
fail,-0.67
huge success,0.96
missed revenue targets but increased margins,-0.75
significant grow,0.88
hardly slow,0.8
large downgrade,-0.82
pronounced underperform,-0.85
tremendous innovative,0.83
barely increase,-0.63
neither lawsuit nor lawsuit,0.62
notable success,0.85
immense lose,-0.85
enormous expand,0.87
immense gain,0.96
investment outlook,0.11
never impressive,-0.67
large slow,0.92
hefty stability,0.96
strong increase,0.95
scarcely rebound,-0.66
notable surpass,0.82
business revenue grows,0.68
hefty recover,0.82
notable strain,-0.81
higher,0.62
barely jump,-0.66
never downgrade,0.78
immense vulnerability,-0.9
immense increase,0.84
massive downgrade,-0.85
not negative,0.85
considerable decline,-0.83
hardly reward,-0.68
huge default,-0.96
large down,-0.97
much recover,0.87
tremendous breakthrough,0.87
decrease,-0.64
meaningful thrive,0.83
great favorable,0.89
improving bankruptcy numbers,-0.69
optimistic market forecast,0.65
notable taper,-0.81
extensive uncertain,-0.9
meaningful great,0.93
considerable slow,0.84
pronounced decrease,-0.94
obsolete,-0.69
substantial soar,0.89
pronounced crash,-0.86
success n't,-0.69
strong outperform,0.88
much premium,0.91
substantial efficient,0.81
meaningful bankruptcy,-0.81
tremendous lose,-0.95
notable underperform,-0.96
massive profitable,0.94
immense twice,0.84
enormous writedown,-0.82
major debt,-0.86
tremendous crash,-0.82
substantial upgrade,0.82
keep,0.04
never concern,0.62
leadership,0.62
tremendous prosper,0.87
no increase,-0.65
not concern,0.72
major struggle,-0.87
huge strength,0.96
enormous slow,-0.92
large shortage,-0.81
large deficit,-0.91
no advantage,-0.75
hardly fall,0.88
large improve,0.97
strong earnings growth,0.69
problem n't,0.65
neither advantage nor advantage,-0.71
notable descent,-0.97
not pressure,0.8
significant wide,0.83
tremendous great,0.96
meaningful leadership,0.92
significant decrease,-0.87
strong success,0.82
no miss,0.69
never gain,-0.66
huge prosper,0.89
significant breakthrough,0.95
much double,0.92
strong liquidation,-0.85
hefty shortage,-0.81
marked worsen,-0.81
considerable well,0.87
pronounced obsolete,-0.88
immense litigation,-0.9
extensive reduce,-0.91
large bullish,0.95
scarcely bearish,0.6
huge problem,-0.91
neither surpass nor surpass,-0.73
pronounced well,0.93
progress n't,-0.68
economic contraction,-0.68
scarcely uncertain,0.69
not higher,-0.52
scarcely bankruptcy,0.63
massive struggle,-0.96
tremendous outperform,0.93
not shortage,0.59
enormous degeneration,-0.9
barely downside,0.61
tremendous volatile,-0.91
tremendous bankruptcy,-0.81
enormous bullish,0.82
barely loss,0.69
barely impressive,-0.68
meaningful maximize,0.87
pronounced grow,0.93
strong prosper,0.94
meaningful contract,-0.89
meaningful downgrade,-0.94
significant bearish,-0.8
considerable warning,-0.89
no great,-0.77
not bullish,-0.67
huge writedown,-0.93
extensive triple,0.95
prudent,-0.03
company's profits fall,-0.61
opportunity,0.73
neither profitable nor profitable,-0.57
major upside,0.97
neither suspend nor suspend,0.71
pronounced breakthrough,0.9
major boost,0.94
scarcely degeneration,0.69
significant leadership,0.94
never disappoint,0.78
great vulnerability,-0.87
pronounced decline,-0.82
large decline,-0.97
much decline,-0.93
notable liquidation,-0.91
slight,0.07
conventional,-0.09
enormous suspend,-0.82
shrink n't,0.71
drop,-0.64
neither deteriorate nor deteriorate,0.7
hardly miss,0.58
marked exceed,0.82
huge earn,0.88
tremendous litigation,-0.85
major opportunity,0.86
scarcely increase,-0.58
pronounced opportunity,0.85
recession risk grows,-0.71
neither peak nor peak,-0.53
investment rise,0.76
never innovative,-0.7
real estate cooling improving affordability,0.73
barely unpredictable,0.63
no layoff,0.7
barely deficit,0.69
significant upside,0.92
meaningful taper,-0.83
scarcely outperform,-0.7
massive triple,0.95
great accelerate,0.82
extensive decline,-0.85
great n't,-0.85
hardly well,-0.68
substantial above,0.86
massive liquidation,-0.81
never promising,-0.77
significant unstable,-0.87
large downside,-0.86
considerable fall,-0.97
tremendous penalty,-0.9
rebound,0.74
major down,-0.86
great decrease,-0.93
not high,-0.71
great strain,-0.92
no premium,-0.72
substantial caution,-0.9
hefty decline,-0.94
neither rebound nor rebound,-0.74
significant contract,-0.88
barely grow,-0.62
strong advance,0.94
hardly volatile,0.71
tremendous gain,0.92
significant gain,0.88
market assessment,0.18
neither flourish nor flourish,-0.65
immense uncertain,-0.89
hefty amazing,0.85
neither recover nor recover,-0.63
immense headwind,-0.9
barely progress,-0.72
marked expansion,0.84
considerable caution,-0.8
extensive win,0.94
considerable momentum,0.9
default,-0.63
huge momentum,0.91
significant vulnerability,-0.81
notable upside,0.91
tremendous decrease,-0.87
large struggle,-0.94
no strength,-0.74
barely bullish,-0.76
hefty exceed,0.88
great decline,-0.88
low n't,0.72
pronounced leadership,0.88
company earnings report,-0.11
hefty investigation,-0.83
notable thrive,0.94
massive grow,0.89
significant liquidation,-0.93
significant caution,-0.97
meaningful grow,0.92
scarcely debt,0.68
scarcely decrease,0.71
notable promising,0.93
considerable unstable,-0.95
tremendous slow,0.93
massive surpass,0.86
hardly breakthrough,-0.66
major grow,0.9
barely obsolete,0.79
extensive advantage,0.87
extensive opportunity,0.9
no descent,0.64
considerable weak,-0.9
extensive strain,-0.83
better than expected losses,-0.77
no outperform,-0.8
strong excel,0.81
tremendous shortage,-0.9
crash,-0.72
immense crash,-0.95
neither progress nor progress,-0.76
considerable headwind,-0.89
marked above,0.8
notable slump,-0.82
immense writedown,-0.97
strong crash,-0.85
notable slow,0.86
strong recover,0.93
barely debt,0.74
great upgrade,0.94
notable problem,-0.91
considerable excel,0.92
market update,-0.02
marked low,-0.85
great descent,-0.91
major accelerate,0.93
barely writedown,0.79
scarcely outstanding,-0.6
notable bad,-0.89
major good,0.82
substantial collapse,-0.94
tremendous thrive,0.9
upside,0.64
hardly obsolete,0.61
substantial exceed,0.85
never strain,0.58
large recover,0.89
barely advance,-0.69
major ascent,0.85
extensive down,-0.82
notable unpredictable,-0.97
substantial headwind,-0.82
considerable downside,-0.84
liquidation n't,0.6
strong bad,-0.9
significant fall,-0.9
great wide,0.89
never bearish,0.7
scarcely recover,-0.64
great strong,0.94
much terminate,-0.93
huge shrink,-0.95
great great,0.93
tremendous earn,0.85
strategic investment planning,0.19
considerable boost,0.86
massive half,-0.9
substantial win,0.85
substantial bearish,-0.83
barely lose,0.68
tremendous half,-0.95
extensive recover,0.83
great improve,0.82
huge fear,-0.94
marked plunge,-0.92
pronounced rally,0.8
considerable surpass,0.97
barely recession,0.64
hardly fall,0.66
barely upside,-0.69
never outstanding,-0.68
considerable downgrade,-0.85
enormous robust,0.93
extensive outstanding,0.96
extensive fall,-0.88
great profitable,0.84
major advance,0.81
announce,0.16
marked deficit,-0.81
never pressure,0.78
never upgrade,-0.77
extensive superior,0.93
huge rise,0.87
neither great nor great,-0.79
not unstable,0.71
major dive,-0.81
great shortage,-0.81
tremendous drop,-0.86
no reduce,0.66
not outstanding,-0.61
tremendous decrease,-0.82
notable below,-0.94
scarcely well,-0.82
massive good,0.81
hardly decrease,0.56
maximize,0.76
strong headwind,-0.93
large bearish,-0.9
barely rise,-0.67
no strong,-0.56
significant slow,0.97
drop n't,0.78
breakthrough,0.75
immense warning,-0.89
financial crisis,-0.64
barely reward,-0.82
upward trend,0.6
immense challenge,-0.83
substantial leadership,0.84
enormous win,0.83
considerable descent,-0.88
hefty progress,0.93
barely tension,0.77
advance,0.62
extensive momentum,0.83
marked maximize,0.94
grow,0.67
double,0.73
meaningful descent,-0.81
hardly upside,-0.7
scarcely rally,-0.7
tremendous headwind,-0.82
hardly wide,-0.67
immense grow,0.87
hardly improve,-0.65
considerable progress,0.95
much layoff,-0.94
extensive robust,0.89
substantial worsen,-0.96
no worsen,0.73
expand,0.64
pronounced risk,-0.96
substantial half,-0.95
hardly hike,-0.72
no weak,0.76
marked bearish,-0.81
not taper,0.59
considerable penalty,-0.96
massive improve,0.93
descent,-0.65
great problem,-0.96
extensive advance,0.93
substantial expand,0.95
much advance,0.86
down n't,0.74
significant flourish,0.86
neither innovative nor innovative,-0.62
barely beat,-0.68
great struggle,-0.82
immense premium,0.85
large obsolete,-0.96
hefty worsen,-0.91
never miss,0.66
regular,-0.02
positive carry trade unwinding,-0.63
hefty uncertain,-0.82
meaningful investigation,-0.9
much momentum,0.86
not plunge,0.7
hefty writedown,-0.93
scarcely deteriorate,0.73
neither increase nor increase,-0.64
below,-0.78
considerable plunge,-0.92
great progress,0.85
considerable upside,0.87
much prosper,0.93
extensive slow,-0.82
great robust,0.92
dive,-0.78
barely strength,-0.8
barely breakthrough,-0.75
significant outstanding,0.91
shrinking deficit,0.74
hefty poor,-0.96
neither bad nor bad,0.6
strong pressure,-0.81
policy statement,-0.06
no vulnerability,0.66
immense strength,0.9
extensive plunge,-0.96
market performance analysis,0.05
strong miss,-0.83
significant stability,0.89
great recession,-0.86
not breakthrough,-0.69
hefty pressure,-0.92
huge drop,-0.96
downgrade reversed,0.71
much optimistic,0.88
huge stability,0.88
no writedown,0.65
major miss,-0.93
significant slowdown,-0.95
considerable twice,0.92
large superior,0.94
recession,-0.69
massive win,0.89
major challenge,-0.84
immense deteriorate,-0.91
surge,0.75
pronounced surprisingly,0.89
lower costs,0.75
not premium,-0.75
goodwill impairment with tax benefits,-0.67
significant debt,-0.86
not win,-0.55
huge impressive,0.95
considerable strain,-0.9
strong debt,-0.83
never debt,0.65
hardly excel,-0.64
tremendous down,-0.84
meaningful progress,0.94
scarcely leadership,-0.62
considerable slowdown,-0.88
major favorable,0.9
great negative,-0.81
much breakthrough,0.93
not hike,-0.71
improve,0.61
much lose,-0.91
reporting season,0.15
barely slow,0.72
massive slowdown,-0.96
major downside,-0.92
much bullish,0.85
large maximize,0.85
notable progress,0.9
hardly bullish,-0.75
meaningful volatile,-0.82
decrease in expenses,0.76
neither upgrade nor upgrade,-0.74
neither favorable nor favorable,-0.63
hefty liquidation,-0.92
expanding trade deficit,-0.68
much twice,0.95
marked underperform,-0.96
challenge n't,0.56
hardly boost,-0.57
hefty contract,-0.83
large boost,0.94
marked writedown,-0.94
no double,-0.74
unexpected financial losses,-0.64
much problem,-0.92
major worsen,-0.93
meaningful prosper,0.94
notable headwind,-0.86
much underperform,-0.82
significant maximize,0.95
significant challenge,-0.97
threat n't,0.61
extensive breakthrough,0.94
pronounced ascent,0.93
massive bullish,0.93
marked contract,-0.84
substantial peak,0.95
strong degeneration,-0.88
earn n't,-0.76
marked bullish,0.96
negative correlation with market decline,0.63
no boost,-0.67
considerable fall,-0.8
large rebound,0.94
notable grow,0.88
major leadership,0.83
hefty surge,0.87
marked bearish,-0.92
jump,0.61
extensive concern,-0.91
barely challenge,0.55
enormous warning,-0.93
expansion,0.74
notable shrink,-0.91
meaningful reduce,-0.94
massive tension,-0.8
significant fall,-0.94
hardly slowdown,0.68
extensive worsen,-0.93
no penalty,0.73
much surpass,0.88
hardly thrive,-0.79
great slow,-0.86
hardly unpredictable,0.66
significant efficient,0.88
no underperform,0.71
strong gain,0.93
major profitable,0.93
substantial rally,0.92
significant advantage,0.86
extensive crash,-0.8
pronounced degeneration,-0.91
great bullish,0.96
strong down,-0.88
hardly investigation,0.61
massive favorable,0.93
not strong,-0.64
marked drop,-0.8
considerable lawsuit,-0.84
massive breakthrough,0.89
never maximize,-0.66
massive weak,-0.87
neither terminate nor terminate,0.7
scarcely disappoint,0.74
major peak,0.92
great progress,0.88
massive double,0.91
barely taper,0.6
good n't,-0.7
major well,0.8
enormous double,0.87
notable rally,0.97
considerable exceed,0.85
huge decrease,-0.84
hefty ascent,0.86
enormous up,0.94
hefty progress,0.86
no improve,-0.7
marked expand,0.97
not slow,0.87
scarcely jump,-0.54
barely strain,0.59
notable strength,0.9
marked earn,0.8
jump n't,-0.57
neither strong nor strong,-0.59
considerable decrease,-0.94
large decrease,-0.88
much favorable,0.94
summary,0.13
large expand,0.95
never advantage,-0.61
no struggle,0.69
tremendous caution,-0.86
large suspend,-0.92
major layoff,-0.93
strong taper,-0.96
marked profitable,0.82
investment report,0.15
considerable increase,0.92
immense taper,-0.92
significant decline,-0.87
strong earn,0.82
much efficient,0.9
hefty underperform,-0.86
hefty beat,0.92
accelerating downturn,-0.68
much increase,0.92
never thrive,-0.84
meaningful slump,-0.95
great prosper,0.83
major bullish,0.95
hefty bearish,-0.9
marked volatile,-0.85
substantial warning,-0.84
growing concerns,-0.69
hefty efficient,0.82
pronounced peak,0.96
large up,0.92
hostile takeover improves efficiency,0.74
no soar,-0.62
extensive favorable,0.91
pronounced expand,0.93
market hesitation,-0.67
never threat,0.68
extensive recession,-0.97
immense decrease,-0.9
much peak,0.88
immense outperform,0.87
major innovative,0.86
scarcely low,0.7
meaningful strength,0.8
economic expansion,0.64
major contract,-0.96
substantial surge,0.95
notable beat,0.91
notable weak,-0.85
tremendous improve,0.88
negative interest rates boosting economy,0.75
enormous great,0.82
much grow,0.84
considerable degeneration,-0.97
great flourish,0.96
boost n't,-0.63
not fail,0.62
hefty momentum,0.91
marked reduce,-0.93
tremendous grow,0.96
considerable rise,0.91
tremendous fear,-0.84
report,0.13
much deficit,-0.88
strong recession,-0.86
huge outperform,0.83
significant up,0.96
significant above,0.87
notable double,0.82
much crash,-0.81
huge thrive,0.82
hefty shrink,-0.91
advance,0.72
never outperform,-0.77
hardly earn,-0.75
extensive excel,0.84
never penalty,0.78
great optimistic,0.87
strong deficit,-0.97
barely pressure,0.8
meaningful increase,0.83
extensive flourish,0.91
report,-0.1
huge recover,0.88
strong downside,-0.86
immense exceed,0.94
hardly momentum,-0.67
major surpass,0.9
major progress,0.86
tremendous challenge,-0.94
tremendous exceed,0.87
not slowdown,0.65
not excel,-0.7
poor financial performance,-0.71
massive suspend,-0.82
tremendous upgrade,0.82
neither impressive nor impressive,-0.68
immense thrive,0.95
massive writedown,-0.87
never good,-0.7
no fail,0.72
pronounced decrease,-0.91
major rise,0.85
event,-0.1
extensive improve,0.83
pronounced contract,-0.85
enormous thrive,0.96
pronounced boost,0.94
expand,0.69
great deteriorate,-0.89
meaningful recession,-0.86
great penalty,-0.88
enormous reward,0.9
massive surprisingly,0.85
promising n't,-0.64
tremendous downside,-0.84
strong drop,-0.88
not increase,-0.82
no low,0.69
hefty penalty,-0.89
massive concern,-0.82
great amazing,0.85
pronounced deteriorate,-0.84
neither downside nor downside,0.58
no excel,-0.73
notable soar,0.84
great beat,0.84
extensive deteriorate,-0.92
much recession,-0.93
meaningful good,0.87
traditional,0.17
barely penalty,0.69
deteriorate,-0.72
substantial plunge,-0.88
enormous volatile,-0.94
barely innovative,-0.7
substantial fear,-0.89
scarcely excel,-0.72
significant impressive,0.88
notable fall,-0.95
great peak,0.93
significant bullish,0.95
hefty collapse,-0.91
massive thrive,0.95
hefty optimistic,0.8
up,0.71
neither degeneration nor degeneration,0.63
never decline,0.73
great twice,0.83
notable increase,0.86
enormous bearish,-0.94
great rally,0.84
enormous prosper,0.82
sector report,-0.19
considerable promising,0.91
writedown,-0.73
barely collapse,0.76
never superior,-0.7
major downgrade,-0.95
never boost,-0.59
notable recession,-0.88
large uncertain,-0.96
significant half,-0.88
neither tension nor tension,0.78
notable negative,-0.87
large gain,0.94
immense problem,-0.95
barely boost,-0.69
volatile,-0.79
immense innovative,0.92
much headwind,-0.87
significant surpass,0.84
pronounced bad,-0.85
positive economic outlook,0.79
hefty challenge,-0.84
large accelerate,0.86
bearish,-0.7
not decrease,0.68
considerable wide,0.83
neither decrease nor decrease,0.64
no beat,-0.53
major litigation,-0.86
marked strain,-0.95
immense suspend,-0.83
marked downside,-0.85
considerable strength,0.82
notable superior,0.94
maintain,-0.16
tremendous uncertain,-0.85
significant exceed,0.85
never ascent,-0.69
hardly default,0.57
tremendous liquidation,-0.81
hefty expansion,0.84
massive bankruptcy,-0.92
not efficient,-0.75
extensive breakthrough,0.91
enormous down,-0.86
notable fear,-0.94
hardly negative,0.74
barely improve,-0.65
neither disappoint nor disappoint,0.77
scarcely boost,-0.6
much penalty,-0.82
reduce,-0.73
scarcely expand,-0.59
narrowly avoided bankruptcy through emergency funding,-0.71
great stability,0.93
neither weak nor weak,0.76
strong collapse,-0.81
extensive premium,0.95
strong vulnerability,-0.85
hefty outstanding,0.88
large triple,0.81
large plunge,-0.95
meaningful earn,0.82
tremendous boost,0.85
enormous jump,0.96
no peak,-0.66
substantial profitable,0.81
never fail,0.67
not warning,0.79
huge crash,-0.84
immense advance,0.92
considerable bullish,0.9
pronounced decline,-0.8
notable breakthrough,0.89
hardly outperform,-0.83
considerable downside,-0.81
major soar,0.94
penalty n't,0.58
increase,0.76
great boost,0.95
hefty lose,-0.94
premium,0.77
financial report,-0.01
marked rally,0.92
fear n't,0.79
peak,0.62
large volatile,-0.94
pressure n't,0.82
barely drop,0.81
strong opportunity,0.9
considerable investigation,-0.82
huge surprisingly,0.88
large wide,0.88
pronounced profitable,0.82
massive reduce,-0.8
tremendous weak,-0.85
strong momentum,0.89
high,0.66
tremendous problem,-0.81
increase deficit,-0.62
scarcely improve,-0.62
enormous well,0.9
much worsen,-0.88
immense good,0.92
considerable reduce,-0.91
notable boost,0.81
considerable superior,0.89
stock price increases,0.61
no drop,0.65
huge improve,0.97
considerable miss,-0.91
no down,0.77
large soar,0.95
hardly breakthrough,-0.77
no bearish,0.61
never contract,0.73
substantial innovative,0.94
considerable gain,0.82
dividends grow,0.75
substantial breakthrough,0.82
enormous concern,-0.85
never worsen,0.72
neither premium nor premium,-0.73
notable decrease,-0.8
massive collapse,-0.85
huge investigation,-0.84
pronounced lose,-0.93
great advance,0.89
growth in liabilities,-0.75
pronounced boost,0.96
enormous underperform,-0.92
huge bullish,0.91
never writedown,0.72
major advance,0.94
barely prosper,-0.67
never breakthrough,-0.69
marked risk,-0.97
fall in market sentiment,-0.61
meaningful superior,0.96
great decrease,-0.84
major great,0.95
substantial expand,0.87
neither maximize nor maximize,-0.66
substantial decline,-0.93
immense slowdown,-0.81
great surge,0.84
extensive above,0.83
decrease n't,0.75
immense expand,0.88
scarcely poor,0.57
scarcely investigation,0.54
large increase,0.86
notable twice,0.94
no half,0.54
barely litigation,0.78
no advance,-0.57
much threat,-0.97
great maximize,0.96
tremendous low,-0.92
meaningful hike,0.96
economic recession,-0.66
announcement,-0.02
massive warning,-0.84
massive amazing,0.92
extensive default,-0.95
struggle n't,0.53
notable warning,-0.91
pronounced innovative,0.85
surge in inflation,-0.66
huge caution,-0.93
strong low,-0.93
no shrink,0.71
hardly deteriorate,0.67
not disappoint,0.72
never bad,0.78
neither obsolete nor obsolete,0.61
no headwind,0.71
hefty caution,-0.95
huge resilient,0.96
pronounced slump,-0.92
financial outlook,0.11
strong volatile,-0.82
not worsen,0.57
much disappoint,-0.95
massive gain,0.88
tremendous bearish,-0.83
no contract,0.76
financial deterioration,-0.79
great promising,0.97
meaningful above,0.89
much decline,-0.88
